id,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25
102796,0.194912,-0.937339,-1.827044,0.688511,-1.036372,0.450696,-1.424830,-0.985003,-1.190568,-0.465791,-2.074657,-1.181370,0.456532,-0.069238,-0.802398,-1.903056,0.126847,0.505323,1.134863,-0.972341,-0.483310,1.433268,0.276164,1.598300,0.183769
102797,-1.186917,0.078229,-0.316562,-1.435300,0.866010,-0.457435,0.329310,0.890406,0.916396,-1.798721,-0.228505,0.062469,-0.778798,-0.304177,-1.302436,0.151963,-0.818603,0.114438,1.033762,0.917834,0.446049,0.818055,0.602841,-1.184105,-0.233756
102798,-0.552514,0.023534,-0.663001,-1.010056,-2.023248,-0.130207,0.604067,-1.015827,0.598836,-1.069399,0.142710,-0.731494,-1.047438,1.195718,0.157428,0.039023,-0.293695,0.685641,0.600429,0.168887,1.060748,0.894861,-0.051741,0.364526,0.450217
102799,1.623869,-1.287128,-0.517476,0.950366,-0.190904,1.668432,-0.296772,0.225624,-0.428866,-0.759850,-0.451035,-0.307993,-1.335021,0.077071,0.466056,-1.701914,-0.272873,2.000452,0.841108,0.405958,-1.607307,0.345280,-0.255064,2.269566,0.172815
102800,-0.338067,0.653619,-1.308993,-0.768097,-0.557046,-0.892634,0.900660,-0.471147,0.887046,-1.118214,1.259200,1.292019,0.855909,0.872607,1.338477,1.009230,1.889063,-1.148427,0.160933,0.344199,0.647196,0.320419,0.922214,-1.307139,-1.237335
102801,-1.288449,-0.011059,0.394285,0.103525,0.310347,-1.710423,0.216190,0.262052,1.188252,-1.306230,-1.230143,-0.349183,-0.215588,-1.764005,-0.624653,-1.086314,1.407017,0.409489,0.050982,0.055100,0.340614,-1.014195,0.620885,-1.413635,0.521998
102802,1.594798,-0.712914,-0.621792,0.028752,-1.646658,0.326734,0.253708,-1.078755,2.313678,-0.878474,-1.654047,-0.826456,-0.050234,0.530055,-1.613475,-1.087687,-0.441464,0.983975,1.352937,1.707342,-0.547044,1.220972,-1.359071,-0.205751,0.098897
102803,-1.044553,0.921196,0.442151,-0.062383,1.991891,-0.775062,-0.049078,0.755218,1.109542,-0.597265,-1.392089,-0.498574,0.347570,1.417317,-0.287917,0.906472,1.193832,0.710959,0.302914,-2.124826,-0.270587,-1.574647,1.114027,-0.205937,0.419510
102804,-1.368267,0.104327,1.279446,0.365800,0.321646,-0.975682,0.348298,0.239293,0.265711,1.555622,1.231262,0.598624,-0.392624,-2.295902,-0.317687,-0.366655,-0.721974,-2.027686,0.760872,-0.176820,0.962660,-1.143023,-1.617524,0.249380,0.402617
102805,0.452313,-0.086773,-1.588331,0.472355,0.363123,0.824498,-0.107417,0.606432,-0.660980,-0.333610,0.128739,-1.398549,0.619704,2.692448,-1.495251,-0.112850,0.972178,0.339051,0.997044,-0.518292,-1.017915,0.052471,0.862743,0.042278,0.587072
102806,-0.643755,0.635025,-1.842237,-0.776756,0.575682,-1.167248,1.039937,0.654333,-0.199504,0.010729,-0.686710,-0.235556,0.698217,-0.649783,0.888508,-0.090559,0.765926,0.321072,-0.259453,-1.743406,-0.952499,-0.335471,-0.305049,-1.235517,0.285443
102807,-0.649685,0.762559,0.431827,-0.009284,-0.018682,-0.513748,0.008231,0.019278,0.510211,0.444794,0.303925,1.252140,0.542756,-1.286341,-1.329052,0.110256,-0.456123,0.041615,-0.011419,-1.410853,-2.355694,0.602652,-0.651248,0.073765,1.290485
102808,1.970328,-0.417891,-1.412250,1.590430,-0.112951,1.791449,-2.177308,-0.292091,0.065522,0.506990,0.928198,0.309182,0.808155,-0.773103,-0.216501,0.645457,-1.787429,1.051170,0.239092,-0.141143,-0.470000,1.186066,1.878467,1.074417,0.870200
102809,0.155760,0.209953,-0.580684,0.514478,-1.206826,-0.414426,0.106857,-0.749520,-0.828898,0.411317,-1.678086,-0.283054,1.169158,-0.027785,-0.983503,-1.062994,-1.419611,-0.663315,-0.642937,-0.207764,0.425292,1.006816,-0.190400,0.010944,-0.492758
102810,-0.181329,1.436190,-0.974384,-0.671640,-0.370888,0.000088,1.044926,-0.127735,0.398478,-1.632471,-0.559678,0.366606,-0.129357,-1.364753,0.352564,-0.851643,-0.371781,0.160203,0.452533,-0.111256,-0.360296,0.926833,-0.367891,0.627869,0.197855
102811,-0.422040,0.948433,1.163405,0.714286,1.178616,-0.619151,0.818103,0.900903,0.429198,1.052079,-0.125125,-0.566499,0.293715,-0.852216,-1.056426,0.099025,-1.163455,0.243003,-0.456913,0.534335,-1.312439,-0.065978,-2.170420,-0.202498,-0.134582
102812,0.740838,0.439954,1.423516,-1.127851,0.755475,0.807822,-1.472985,0.656181,0.488540,1.120967,-0.528004,-0.968212,-1.137023,0.052166,1.494125,0.104660,0.997989,0.265040,-0.130022,-0.703547,1.270234,-1.461415,0.117243,-0.587326,0.723072
102813,-1.506826,1.419437,0.774129,-0.114250,0.193469,-1.327183,-0.116464,0.402225,0.785694,-0.330654,0.892779,-0.465309,1.039365,-0.105084,-1.849920,-0.255173,-1.266132,0.592588,1.685710,-0.795566,-1.698569,0.416797,-2.479087,0.370791,0.997460
102814,1.067208,-0.473037,1.328485,1.059677,-0.628114,0.999111,1.556585,-0.607021,-0.859891,0.239702,-0.003066,0.291596,0.050084,0.336882,0.746459,1.744216,0.590132,0.185402,1.698484,0.869644,-1.280336,-0.470567,0.062558,1.792997,-0.348783
102815,-0.721871,1.947996,0.357426,-0.593985,2.028080,-0.952446,-0.291907,0.611145,0.200073,0.625808,-0.033866,1.406564,1.027825,-0.521044,0.938297,0.565653,-1.603506,-0.949979,1.344721,-0.487631,1.519311,0.249137,0.380480,-1.043484,-0.627490
102816,-0.530896,-0.327539,1.214771,-0.055206,-0.328322,-0.222837,-0.306048,-0.179860,-0.065090,0.301423,-1.456511,-1.347008,0.704768,0.748115,-0.030483,-0.393008,-0.202496,0.714964,0.357818,0.914585,0.636784,-0.653988,0.377553,0.522384,0.418882
102817,-1.750061,0.839498,0.365399,0.979627,-1.996649,-1.543291,0.221687,-0.895617,-0.399277,1.973546,-1.989075,0.812183,-0.478725,-0.316576,-0.664101,-0.456351,-0.352569,1.222253,-1.593491,-0.635802,-2.244542,0.557042,-0.263505,-0.533464,1.100788
102818,0.792323,-2.092564,0.358356,0.336898,0.331205,0.762149,0.133272,0.453947,0.862953,1.076928,-0.392907,-0.716363,-0.219129,-0.332170,1.243837,-0.056282,-1.576152,0.153162,1.179330,-0.547410,-0.294991,-0.077541,-0.258246,-0.555305,-0.695673
102819,-0.327380,-1.101873,1.281185,0.861906,0.008638,-0.207494,1.152172,-0.100616,0.832792,-0.797321,2.495009,-0.202002,0.586883,0.011927,-0.363363,0.137994,1.191992,-0.380423,-0.713741,1.890138,0.320669,-0.237326,0.897608,0.027287,-0.402428
102820,-0.580342,-0.279215,-1.802899,-0.915416,0.809957,-0.364342,1.614758,0.550300,-0.407802,-0.619208,-0.430627,0.393627,-1.036037,1.471599,0.215424,1.129846,-1.391599,0.894240,1.577651,-0.403823,1.833547,-0.590108,1.050704,-0.579625,-1.453153
102821,1.011833,0.184039,-0.539892,-1.793057,-0.260772,0.669258,1.006510,-0.473798,-1.929759,0.371938,-0.545226,-1.596873,-0.620475,0.675619,1.882601,-0.253425,-1.368876,0.384037,0.587834,0.697209,1.217075,0.169816,-0.788422,-0.385314,-2.158464
102822,0.350435,-0.899565,0.018631,-0.897841,2.052473,0.464597,-0.012481,1.295608,0.772189,-1.102018,-0.617318,-0.890032,-0.238390,-1.676097,-0.998268,0.496049,-0.720213,-0.745193,-0.481202,-0.117018,0.940548,-2.096989,-1.518168,-0.083574,0.849427
102823,-1.510087,0.063500,0.731308,-0.512718,-1.410674,-0.808943,0.079539,-1.210680,0.962773,-0.482583,-0.703246,-1.376679,-1.035386,0.773631,0.423033,-1.441412,-0.296337,0.599196,0.018997,-1.316490,0.750333,-1.736495,-0.784312,-0.519843,-0.257601
102824,0.048352,2.096367,1.092107,0.550488,-0.775124,0.051713,0.429048,-0.400571,-0.802808,-0.879942,-1.172716,0.906896,-1.107149,0.323539,-0.107162,-0.500374,0.483763,0.233220,-0.268506,0.507631,0.110817,0.100219,2.137129,-1.266020,-0.185212
102825,-0.370665,0.803078,-0.953552,1.690195,1.486162,-0.141711,-1.763770,1.281886,-0.777789,0.518035,-0.024729,1.088572,-3.304146,-0.323418,-1.155046,-1.657095,-1.066225,0.343513,-0.643790,-1.475518,1.086126,-0.737246,-0.320434,1.616236,-1.223453
102826,-1.084887,1.516042,-0.073496,0.701016,-0.147250,-1.439323,0.058101,0.215301,-0.811319,0.728658,0.922957,0.127536,-0.840997,-1.105595,-0.754745,0.266633,0.064146,0.120925,0.008764,-0.187574,-0.807965,0.264812,-0.179190,0.093909,-0.111952
102827,0.385503,0.502666,1.267375,-1.305911,-1.112145,0.144358,-1.206384,-0.652842,-1.479999,0.135372,1.062066,1.061813,-0.890093,1.342527,-0.831268,0.924766,-0.226579,-0.683238,0.223274,-1.079112,-0.561308,1.264791,-0.068048,-0.437293,0.580325
102828,0.469091,0.562006,-0.566445,-1.516674,0.285591,-0.260539,0.488826,-0.027986,-0.664972,0.422536,-0.049225,0.718818,1.674326,-0.959212,-0.084653,-0.109665,0.039157,0.615620,-0.146646,-0.025728,-0.298552,0.948198,-0.349440,0.671586,0.387046
102829,0.006039,-0.214115,-0.035920,0.070977,1.208944,-0.024426,-0.129752,0.848944,0.701191,-1.258434,1.820421,-0.164051,-0.571704,-0.615011,0.709513,-0.100069,0.832212,1.491891,0.329462,-0.865777,-0.881200,-0.201781,-1.239019,-1.039030,2.019379
102830,0.656593,-0.321212,-0.014926,0.548211,1.101077,0.524559,0.299836,1.089979,-0.117114,-0.476908,-0.543615,0.681187,-0.668268,-0.161676,-0.622198,-1.045936,0.567320,0.101913,1.336157,-0.797301,-0.927063,0.153393,0.170309,0.156376,0.589889
102831,0.199107,-1.612825,-2.183356,-0.896587,-0.397651,0.349889,2.045641,-0.124441,2.264943,-0.184517,-0.735195,-0.526645,0.380520,1.568183,0.526291,1.207954,-0.073640,1.608299,-2.476544,-0.977774,-0.431815,-1.716074,-1.169464,-1.967018,-0.990716
102832,0.241902,-0.085876,-1.749548,-0.599126,0.480522,0.585642,1.656768,0.629870,-1.533380,1.226688,2.641561,-0.820860,-0.552782,-0.877768,-0.797384,1.231865,-1.406783,0.046032,0.629943,-0.186556,-0.361956,0.500790,-0.742513,0.722767,1.643170
102833,0.038267,0.516993,0.468848,0.450581,-0.369944,0.108533,-0.071627,-0.072017,0.831355,0.697141,1.489830,-0.117443,-1.263949,-0.859114,1.064339,0.700616,-0.599429,1.093490,0.766917,1.354431,0.814459,1.341777,0.210210,0.641820,1.679539
102834,-0.054224,1.212655,0.604910,-1.244846,0.744997,-0.413874,-0.218792,0.512280,0.233361,-0.497608,-0.215873,1.425129,-1.395520,1.216116,-0.285661,1.115814,-0.800380,-0.173939,-0.467533,-0.954130,-0.593727,-0.583761,1.263760,-0.512059,1.852971
102835,2.002162,-0.832765,-0.816023,-0.962749,-0.113401,1.845411,1.152095,-0.020275,-0.219795,-0.249651,1.280190,-0.382592,-1.018970,0.471329,0.773091,-0.320736,-1.428193,-2.035385,0.680178,-0.560326,0.040405,-0.584762,1.382250,-0.365893,0.113844
102836,-1.289839,1.751214,-1.309355,0.707282,1.050571,-1.530186,-0.890906,0.773547,-0.390867,-0.173381,1.974513,0.148803,-0.263762,-0.288569,0.455457,-1.036795,0.250854,1.936304,0.047661,0.473252,0.777128,1.054838,0.707679,-0.392278,-1.304730
102837,0.943021,0.351949,0.995790,2.026394,1.592569,-0.283345,1.529086,1.018050,0.363049,-1.725006,-0.218199,0.299705,0.947387,-1.148887,-1.574050,0.526191,0.180627,-0.227615,-1.300510,1.470975,-0.472334,0.752782,0.853403,-1.070382,0.059378
102838,-1.998353,0.913201,-1.342308,-0.356458,0.906267,-2.334575,0.446933,0.549603,-0.270991,-1.663098,0.915926,0.498557,0.250863,0.935728,1.064887,0.277575,0.393054,-1.711673,1.459408,1.656806,0.497544,-0.048248,1.471423,-0.480026,2.178418
102839,2.472177,1.237715,-1.207532,1.699249,-0.338280,1.520879,-2.818961,-0.631969,-1.138050,-0.746582,0.351546,-0.047267,-1.959357,-0.229963,-0.935455,-0.830698,1.579235,0.699097,-0.917660,-0.270821,2.548051,-0.168631,-1.990734,0.504961,-0.640979
102840,-1.022617,2.294911,-0.145213,-1.904901,-0.564276,-1.199875,0.811952,-0.888069,1.020324,0.359815,0.446177,0.286443,0.599247,0.448701,1.203960,0.208700,0.223657,0.202941,0.027725,-1.406964,1.955397,-1.787763,0.341998,-0.410683,0.559446
102841,-0.403477,-0.199289,-2.257845,2.022532,0.763226,-0.899534,-4.235523,0.598719,1.376734,-0.212258,-0.558834,0.646349,-1.003514,-0.435498,-0.383576,-0.413192,0.882977,0.649854,-1.592143,1.860897,1.112795,1.110631,-0.174450,-1.198269,0.101798
102842,-0.509137,1.311030,-1.241371,-0.928177,0.181656,-0.427933,1.127662,0.086831,-0.794857,-2.372182,1.344471,2.269732,0.560912,-1.391139,0.209367,-0.861109,-0.847248,1.249318,-0.656900,-1.681661,1.279048,0.202628,-0.509531,-0.313964,0.478271
102843,-0.059652,0.722066,0.142820,0.040897,0.527295,-0.364935,0.206633,0.398205,0.490218,2.170609,-1.060511,-0.744807,-1.128903,-0.025536,-0.425338,-0.086088,-0.183270,1.415215,1.692900,0.714559,0.452880,-0.657877,1.746844,-1.057961,0.288801
102844,0.472900,-1.308896,-0.652950,-0.869657,-1.112296,0.846222,0.765597,-0.941259,-0.358634,0.193665,0.542196,0.213434,1.455615,-1.759002,0.965630,-0.577600,-0.498066,-1.130177,0.948327,-1.612462,1.404528,-1.250163,0.660795,0.013444,0.693149
102845,-0.559437,0.191073,1.507768,0.054908,1.277651,-0.546106,-0.140443,0.758104,0.361491,0.518451,-0.024383,-1.325519,-0.493904,-0.283090,-0.315546,-0.830660,-0.049857,0.528708,-0.923015,-0.856395,0.132580,-1.502736,2.489856,1.255764,1.420480
102846,0.489252,1.129663,-1.937379,1.328456,0.534792,0.208446,-2.565053,0.501168,0.834121,0.907931,0.304632,-1.106489,0.493675,0.664680,-0.584660,-1.081707,-0.130045,0.602290,-0.988855,0.898358,0.734427,-0.297060,0.879503,0.348848,0.743582
102847,-1.533681,-1.607727,-1.280720,-0.457253,0.426582,-0.844285,0.429627,0.249891,1.234397,0.424589,0.694615,0.595533,1.135503,-0.458079,0.908694,-1.223512,0.861241,0.577957,-0.892582,-0.519223,0.002934,0.364999,0.623903,0.723320,0.264343
102848,-0.967893,0.295911,-1.476235,-1.890552,1.387673,-0.795485,2.297894,0.710917,0.217586,-1.455207,0.859817,-0.281658,-2.018385,-2.371927,-0.368379,-0.295643,0.640196,1.515423,0.982105,0.061353,1.531571,-0.253859,1.280097,1.295766,-0.577819
102849,-0.758424,-0.085177,0.369793,-0.224333,-0.520788,-0.424669,0.217226,-0.415613,-2.293730,-0.134879,1.069714,-0.183662,-0.569207,-0.196313,2.370064,0.420432,-0.336591,-1.640388,-0.459849,-0.816134,0.593732,-1.382661,-0.232217,-1.920241,0.413638
102850,-0.663834,-0.040932,-0.106898,-0.773819,-0.182438,-0.023362,0.375912,-0.204590,0.067002,-0.971089,1.213870,0.047296,0.897461,0.967947,0.386606,-0.331424,1.055619,-0.242655,0.531233,0.483237,0.482632,-0.654171,-0.378414,0.316466,0.174344
102851,2.500436,1.099409,-0.375933,0.116755,0.154863,1.079951,0.215384,0.431818,-0.055067,-1.530851,0.853494,0.310177,0.284515,1.223193,0.607747,-0.690900,-0.665834,-1.625782,-1.052730,-0.314832,0.034907,-0.045097,-0.519065,0.893184,0.543705
102852,-0.870328,-0.856199,-1.105672,-0.336170,0.078615,-0.455186,0.483606,0.024221,-0.652343,1.142439,-0.545030,0.893238,-0.746493,1.625953,-0.197765,0.789972,-0.033992,-0.648807,0.081365,0.976106,-0.282700,-1.451674,-2.103464,0.213276,-0.036684
102853,1.526894,0.144412,-1.024070,1.655522,0.488422,1.049230,-2.266945,0.677056,-0.177194,-0.082377,-0.271166,0.499735,-0.296665,-0.512927,1.321640,-1.311078,-1.073089,1.217807,-0.853549,-1.145668,-0.200462,-1.019943,-1.047765,0.799405,0.924698
102854,0.372054,0.614242,0.366962,-1.973084,-0.023641,0.383278,-0.566494,-0.116374,-0.398446,-0.695554,1.348555,1.148207,-0.562050,0.650670,0.589488,-1.678332,-0.030580,0.381247,0.224503,-0.917608,0.051523,-0.210566,-0.268057,0.432505,0.352963
102855,-0.888285,-0.009147,-1.594228,-0.599074,-0.702404,-0.722873,1.163147,-0.682171,0.673431,0.690047,2.568669,0.800132,-1.946741,-0.389205,-0.166969,-0.869733,0.091727,-0.604922,-0.044753,0.772891,-0.645193,-0.771526,0.505619,-1.063681,0.030977
102856,0.293838,-1.495519,-1.370730,-0.106485,1.537455,0.214942,0.494233,0.799460,-0.660517,1.122289,0.076824,0.335201,1.728173,0.542036,-0.125375,0.704569,-1.832323,-1.148060,1.727039,0.971831,0.006670,1.338963,-0.286552,0.418470,-0.543439
102857,0.844718,-0.833911,-0.584753,-0.270167,0.199385,0.917582,0.009719,-0.249069,-0.573343,-1.256939,0.548617,-0.655258,-0.808666,0.304335,-1.458193,-1.920294,-1.534345,-0.095816,-0.933786,-1.015949,-0.542848,-0.971316,-1.194995,1.796525,-0.031323
102858,0.398219,-0.201427,-0.743971,-0.497221,1.303161,0.755219,0.436109,1.062414,1.647031,-0.783404,1.326149,0.463538,-0.700345,-2.429526,-0.944621,0.864152,1.160305,-2.086495,0.770624,-1.378903,-0.450565,0.773318,1.140473,-1.522643,-1.015977
102859,-0.867138,0.214721,0.002064,-1.486677,-1.563153,-0.192408,0.476527,-0.873477,-1.765007,-2.226571,-0.845816,-2.621660,1.832312,-0.365019,-0.478645,-1.723763,-0.870277,-0.286346,0.015840,0.346724,0.913444,0.243425,0.881918,-1.248556,-1.212843
102860,-0.407974,1.035568,0.541978,-0.081167,-1.202310,0.083902,-0.260674,-1.125962,0.550938,0.865379,-0.672410,1.510253,1.682526,1.207795,0.512592,-0.619490,1.194023,-1.857283,0.389031,-0.480801,-0.782252,0.489528,-0.291547,0.101413,-0.704410
102861,-1.456544,-1.970515,1.247518,-0.746937,-1.066476,-0.934108,-0.728870,-1.104813,-0.244209,1.189735,1.088690,0.181300,0.677180,-0.731873,0.160750,1.636320,-0.992407,0.543299,1.958439,1.303352,0.819682,0.142759,-1.562998,-0.586271,-0.877066
102862,0.733141,0.106230,-0.030382,0.803487,-1.655355,0.261034,0.316255,-1.139412,0.800295,-0.355808,0.153093,0.654756,1.417754,1.112962,-0.322035,-2.056841,-0.488784,0.409675,1.641239,1.357600,0.843232,0.706243,-2.025890,-0.108493,0.794095
102863,-1.113375,1.437555,0.725771,0.230976,-0.777692,-0.991287,-0.262426,-0.749107,1.995612,-0.241485,1.141339,-1.990307,-1.432819,-1.213734,0.176989,1.299319,0.030519,-0.063959,0.674221,-0.698542,-1.191826,1.119374,1.681939,-1.328821,-0.118705
102864,1.602846,-0.955882,0.986392,-0.274664,-1.407744,1.450634,-0.128598,-1.195891,-1.199390,-0.199755,0.787460,0.417900,0.010892,0.139201,-0.951466,0.995125,1.241854,1.188143,0.249205,-0.944161,0.379955,0.684184,-1.553876,0.752755,-0.104658
102865,0.594746,0.282558,0.370198,-0.112385,-1.796238,0.578130,-0.083468,-1.099477,0.780056,-0.423277,1.228666,0.069250,0.818493,0.799007,-0.385435,1.688718,-1.494575,0.755418,-1.357942,-0.560768,-0.926187,1.982187,1.005220,-0.561917,-0.081944
102866,0.786123,0.497181,-0.211012,0.550630,1.756646,0.827795,-0.254023,0.912453,1.300350,2.521125,-1.003551,1.013655,-0.998295,-1.861804,0.318919,0.912380,-0.729950,0.375263,-0.163071,-1.558329,0.622534,-0.218929,0.197978,0.869855,0.090984
102867,1.247105,-0.657536,1.350229,0.530309,-2.223996,0.758375,0.926515,-0.623479,-0.136652,-0.012071,0.462042,0.799587,0.521589,0.740138,-1.153420,0.701585,0.801534,-0.658440,-0.313740,-0.517545,-0.010149,-0.353928,2.368837,-1.556238,-1.280766
102868,-1.358239,0.846538,-0.843445,0.759698,0.130825,-1.765237,-0.428699,-0.097692,-2.137129,2.054777,-1.767438,-1.011890,0.785639,-1.102306,-0.889959,1.682285,1.066909,1.241513,0.084703,-0.672939,-0.101497,0.898211,0.534437,0.961997,-1.146258
102869,0.312126,1.677452,0.157539,-0.305037,-1.394737,0.424295,-0.137598,-1.192801,2.861404,-0.518998,-1.126561,0.180880,-0.741774,0.049985,0.878011,-2.683129,0.025133,0.015797,0.371660,1.191316,-1.291335,-1.606920,1.441077,-0.256810,-0.839625
102870,-0.856132,0.466160,-1.395823,-1.562639,-0.153379,-0.511834,2.074762,-0.165783,0.240884,-0.035254,1.635520,0.486011,-0.400378,-0.596197,-1.854469,1.498681,-1.113317,0.148037,-2.184695,-1.682487,-0.978077,0.146060,-0.707423,-0.306318,-0.235179
102871,-1.405705,2.168339,-1.605904,-1.097517,0.472820,-1.126181,2.028812,0.488075,0.593040,1.006099,0.821351,1.071893,0.344166,0.486800,-0.752110,0.374475,0.501902,-0.099189,0.356774,0.020348,-1.337050,2.702435,0.765885,0.630556,0.276548
102872,-0.379596,-1.003059,0.760601,-1.723500,-0.870981,-0.475247,-1.193478,-0.731449,0.658429,-1.071184,-1.195849,1.446605,0.956609,1.514599,0.282728,0.451246,-0.193362,0.181718,1.575039,0.548665,0.191276,-0.218100,-0.595710,-0.957266,0.613498
102873,1.014306,-0.999544,1.206300,0.816024,0.550219,0.532696,0.830890,0.436711,-0.846681,0.710094,0.192846,-1.929467,0.132100,0.624451,-2.454319,0.499782,0.124244,-0.464918,0.585456,-1.165036,0.336441,0.037842,1.268843,2.651101,-0.777676
102874,-1.382057,2.149352,0.168039,0.994837,-0.359237,-1.335266,0.298152,-0.006309,0.111737,-0.529508,0.278412,1.368273,-1.128516,2.053370,0.614961,-0.307319,1.099605,0.760328,-0.681827,-1.809592,1.064418,0.329940,-0.835369,-1.496662,0.272863
102875,-1.644675,0.535595,0.511005,0.622570,2.518510,-1.730562,0.066846,0.764376,0.834655,0.655911,0.284412,-2.001806,-0.091527,2.329334,-0.751653,0.619169,0.183540,-0.242449,-1.672764,-1.084682,-0.459105,0.628042,-0.345930,-1.103198,0.081263
102876,-0.168741,0.586230,0.842698,0.061420,0.556369,0.113504,-0.048256,0.520751,0.443397,1.356367,-1.871204,0.533097,-0.417323,-0.758847,-0.494245,-0.184557,-0.618963,0.325800,-0.435406,0.666352,0.119001,-0.425096,2.249464,0.433213,0.063587
102877,0.721538,-0.009839,1.353726,-0.563884,-1.921943,0.363616,-0.723979,-0.652988,-0.498515,1.192495,1.021737,-0.065368,-0.005600,1.120541,-1.148173,0.547611,0.756785,-0.400048,-0.488539,-1.518372,0.641886,0.063797,-0.857744,-0.285545,1.679388
102878,0.116888,0.007975,-1.464752,-0.196098,0.436583,0.808037,0.237226,0.144812,-1.857219,1.483152,0.745558,-0.879698,-0.019129,0.823756,-1.270874,-0.681007,0.400465,-1.636376,1.110266,0.318874,0.448491,0.736702,1.911680,-0.950778,-0.879820
102879,0.494456,0.043444,-0.104947,1.031466,1.409394,0.338369,-0.062801,0.909163,-0.893400,0.472845,0.870944,-3.184123,1.240464,-0.314052,-0.433536,-0.034512,-0.005622,-0.999914,2.159077,1.327148,-0.749687,-0.064425,-0.366000,-1.756010,-0.288537
102880,0.738971,-0.788612,2.468468,-0.705317,0.018145,0.992969,-1.797769,-0.091661,1.812813,-0.165303,-1.705972,0.838579,0.232242,-0.107715,-0.068111,-1.590427,1.248329,-0.078134,0.051230,-0.663512,-0.000828,0.819037,-0.306971,-1.142454,-0.292265
102881,-0.964436,-0.137772,-1.298553,-0.214617,0.849116,-0.624602,0.498088,1.097766,0.107665,0.920469,0.588068,0.298582,0.314679,-0.760126,0.056349,0.876604,-1.309104,-1.187213,0.021419,-0.863487,-0.613899,0.875993,-0.188214,0.467477,0.075029
